timestamp,fsr_left,fsr_right
41909,0,0
41914,0,0
41919,0,0
41924,0,0
41929,0,0
41934,0,0
41939,0,0
41944,0,0
9,0,0
41894,0,0
41899,0,0
41904,0,0
41909,0,0
41914,0,0
41919,0,0
41924,0,0
41929,0,0
41934,0,0
41939,0,0
41944,0,0
1999,0,0
2004,0,0
2009,0,0
2014,0,0
2019,0,0
2024,0,0
2029,0,0
2034,0,0
2039,0,0
2044,0,0
2049,0,0
2054,0,0
2059,0,0
2064,0,0
2069,0,0
2074,0,0
2079,0,0
2084,0,0
2089,0,0
2094,0,0
2099,0,0
2104,0,0
2109,0,0
2114,0,0
2119,0,0
2124,0,0
2129,0,0
2134,0,0
2139,0,0
2144,0,0
2149,0,0
2154,0,0
2159,0,0
2164,0,0
2169,0,0
2174,0,0
2179,0,0
2184,0,0
2189,0,0
2194,0,0
2199,0,0
2204,0,0
2209,0,0
2214,0,0
2219,0,0
2224,0,0
2229,0,0
2234,0,0
2239,0,0
2244,0,0
2249,0,0
2254,0,0
2259,0,0
2264,0,0
2269,0,0
2274,0,0
2279,0,0
2284,0,0
2289,0,0
2294,0,0
2299,0,0
2304,0,0
2309,0,0
2314,0,0
2319,0,0
2324,0,0
2329,0,0
2334,0,0
2339,0,0
2344,0,0
2349,0,0
2354,0,0
2359,0,0
2364,0,0
2369,0,0
2374,0,0
2379,0,0
2384,0,0
2390,0,0
2395,0,0
2400,0,0
2405,0,0
2410,0,0
2415,0,0
2420,0,0
2425,0,0
2430,0,0
2435,0,0
2440,0,0
2445,0,0
2450,0,0
2455,0,0
2460,0,0
2465,0,0
2470,0,0
2475,0,0
2480,0,0
2485,0,0
2490,0,0
2495,0,0
2500,0,0
2505,0,0
2510,0,0
2515,0,0
2520,0,0
2525,0,0
2530,0,0
2535,0,0
2540,0,0
2545,0,0
2550,0,0
2555,0,0
2560,0,0
2565,0,0
2570,0,0
2575,0,0
2580,0,0
2585,0,0
2590,0,0
2595,0,0
2600,0,0
2605,0,0
2610,0,0
2615,0,0
2620,0,0
2625,0,0
2630,0,0
2635,0,0
2640,0,0
2646,0,0
2651,0,0
2656,0,0
2661,0,0
2666,0,0
2671,0,0
2676,0,0
2681,0,0
2686,0,0
2691,0,0
2696,0,0
2701,0,0
2706,0,0
2711,0,0
2716,0,0
2721,0,0
2726,0,0
2731,0,0
2736,0,0
2741,0,0
2746,0,0
2751,0,0
2756,0,0
2761,0,0
2766,0,0
2771,0,0
2776,0,0
2781,0,0
2786,0,0
2791,0,0
2796,0,0
2801,0,0
2806,0,0
2811,0,0
2816,0,0
2821,0,0
2826,0,0
2831,0,0
2836,0,0
2841,0,0
2846,0,0
2851,0,0
2856,0,0
2861,0,0
2866,0,0
2871,0,0
2876,0,0
2881,0,0
2886,0,0
2891,0,0
2896,0,0
2902,0,0
2907,0,0
2912,0,0
2917,0,0
2922,0,0
2927,0,0
2932,0,0
2937,0,0
2942,0,0
2947,0,0
2952,0,0
2957,0,0
2962,0,0
2967,0,0
2972,0,0
2977,0,0
2982,0,0
2987,0,0
2992,0,0
2997,0,0
3002,0,0
3007,0,0
3012,0,0
3017,0,0
3022,0,0
3027,0,0
3032,0,0
3037,0,0
